date,ticker,trend_price_to_simple_moving_average_12_ratio,oscillator_relative_strength_index_14,volatility_average_true_range_14,volatility_average_true_range_14_normalized,market_strength_average_directional_index_14,market_strength_moving_average_convergence_divergence_histogram,monthly_high,monthly_low,position_within_monthly_range,percent_distance_from_monthly_high,percent_distance_from_monthly_low
2008-03-31,DOHOL,,23.745826634671364,0.19544385870714712,0.3246575726032344,21.030306880077696,,0.696,0.584,0.16071428571428586,-0.1350574712643678,0.030821917808219208
2008-03-31,DSTKF,,,,,,,,,,,
2008-03-31,EFORC,,,,,,,,,,,
2008-03-31,EGEEN,,35.84611818573721,1.2245601502150936,0.28678223658433105,24.492883234893576,,4.93,4.08,0.2235294117647054,-0.1338742393509128,0.04656862745098027
2008-03-31,EKGYO,,,,,,,,,,,
2008-03-31,ENERY,,,,,,,,,,,
2008-03-31,ENJSA,,,,,,,,,,,
2008-03-31,ENKAI,,45.654845935404026,0.21545292597882057,0.14382705339040092,59.504334820056926,,1.763,1.462,0.11960132890365462,-0.15031196823596138,0.024623803009575947
2008-03-31,EREGL,,44.26173149722903,0.06134494711210767,0.15975246643778038,45.14743324045309,,0.403,0.339,0.7031249999999998,-0.0471464019851117,0.13274336283185836
2008-03-31,EUPWR,,,,,,,,,,,
2008-03-31,FENER,1.743638332430969,97.5873678676699,0.16109958739573146,0.0750347402867869,71.01137146085823,,2.147,1.913,1.0,0.0,0.1223209618400417
2008-03-31,FROTO,,29.432189350245938,0.04836780090781941,0.1596297059664007,31.707284832122763,,0.361,0.294,0.13432835820895533,-0.16066481994459833,0.030612244897959214
2008-03-31,GARAN,,12.59964496582816,0.5562263382344962,0.2332185904547154,49.772436045391586,,2.882,2.326,0.10611510791366854,-0.1724496877168634,0.02536543422183995
2008-03-31,GENIL,,,,,,,,,,,
2008-03-31,GESAN,,,,,,,,,,,
2008-03-31,GLRMK,,,,,,,,,,,
2008-03-31,GRSEL,,,,,,,,,,,
2008-03-31,GRTHO,,,,,,,,,,,
2008-03-31,GSRAY,1.112750263435195,61.90009388406112,0.03213543870916988,0.12172514662564347,41.093305081388706,,0.284,0.243,0.5121951219512202,-0.07042253521126748,0.08641975308641983
2008-03-31,GUBRF,,94.78911359510782,0.1751158975262096,0.1136378309709342,64.97324282064939,,1.922,0.879,0.6347075743048897,-0.19823100936524454,0.7531285551763367
2008-03-31,HALKB,,,,,,,6.19,5.018,0.3438566552901026,-0.12423263327948306,0.08031088082901564
2008-03-31,HEKTS,,41.642235083572565,0.0012542593536032075,0.20904322560053457,26.991086694950415,,0.008,0.005,0.3333333333333333,-0.25,0.2
2008-03-31,IEYHO,,34.32187483606919,1.3887093062934857,0.4707489173876222,34.15974241424598,,3.9,2.75,0.17391304347826103,-0.24358974358974353,0.0727272727272728
2008-03-31,IPEKE,,30.42638590188593,0.43239583185703073,0.3475850738400569,40.703816636991434,,1.775,1.181,0.106060606060606,-0.29915492957746476,0.053344623200677344
2008-03-31,ISCTR,,14.519442798343784,0.08052002573835357,0.2516250804323549,22.99103234281287,,0.392,0.314,0.07692307692307698,-0.1836734693877551,0.019108280254777087
2008-03-31,ISMEN,,,,,,,0.048,0.031,0.058823529411764754,-0.3333333333333333,0.03225806451612906
2008-03-31,KCAER,,,,,,,,,,,
2008-03-31,KCHOL,,24.677842060463224,0.41944559588611513,0.23995743471745717,20.334401478124533,,2.143,1.72,0.06619385342789606,-0.184321045263649,0.016279069767441874
2008-03-31,KONTR,,,,,,,,,,,
2008-03-31,KOZAA,,31.563815182917086,0.5798588066137994,0.32054107607175203,53.11861661734459,,2.223,1.671,0.2499999999999999,-0.18623481781376516,0.08258527827648109
2008-03-31,KOZAL,,,,,,,,,,,
2008-03-31,KRDMD,,38.89848268443956,0.06713777951674131,0.1859772285782308,49.342795639911664,,0.42,0.347,0.19178082191780838,-0.14047619047619048,0.04034582132564846
2008-03-31,KTLEV,,,,,,,,,,,
2008-03-31,KUYAS,,,,,,,,,,,
2008-03-31,LMKDC,,,,,,,,,,,
2008-03-31,MAGEN,,,,,,,,,,,
2008-03-31,MAVI,,,,,,,,,,,
2008-03-31,MGROS,,52.68507064410939,1.159777344787831,0.13459177727606253,33.26149486895109,,8.925,8.441,0.363636363636364,-0.034509803921568605,0.020850610117284698
2008-03-31,MIATK,,,,,,,,,,,
2008-03-31,MPARK,,,,,,,,,,,
2008-03-31,OBAMS,,,,,,,,,,,
2008-03-31,ODAS,,,,,,,,,,,
2008-03-31,OTKAR,,39.4864271254875,0.2939219776686429,0.20889977090877251,39.946044158228545,,1.709,1.367,0.11695906432748546,-0.1767115272088941,0.029261155815654746
2008-03-31,OYAKC,,48.49832625253783,0.04041543023954498,0.13653861567413847,42.88762818118524,,0.322,0.29,0.1875,-0.0807453416149069,0.020689655172413814
2008-03-31,PASEU,,,,,,,,,,,
2008-03-31,PETKM,,32.44323835952149,0.09158681196234698,0.22726256070061285,24.84691703526106,,0.518,0.391,0.09448818897637803,-0.22200772200772198,0.030690537084399002
2008-03-31,PGSUS,,,,,,,,,,,
2008-03-31,RALYH,,56.019847106992096,0.054671839687847265,0.9266413506414791,26.56385265410851,,0.076,0.058,0.05555555555555523,-0.22368421052631582,0.017241379310344723
2008-03-31,REEDR,,,,,,,,,,,
2008-03-31,SAHOL,,23.056507809057752,0.6661815456857865,0.2692730580783292,26.709644637054794,,3.241,2.438,0.044831880448318845,-0.2366553532860228,0.01476620180475801
2008-03-31,SASA,,13.694375049832594,0.000811137385133342,0.405568692566671,28.58123628324931,,0.002,0.002,0.5,0.0,0.0
2008-03-31,SISE,,29.00529921811274,0.1342867116348172,0.2402266755542347,20.29719194826706,,0.658,0.519,0.2877697841726621,-0.15045592705167168,0.07707129094412338
2008-03-31,SKBNK,,38.77284803892921,0.22508715124570344,0.35391061516620037,45.151964478769614,,0.976,0.626,0.0285714285714286,-0.3483606557377049,0.015974440894568703
2008-03-31,SMRTG,,,,,,,,,,,
2008-03-31,SOKM,,,,,,,,,,,
2008-03-31,TABGD,,,,,,,,,,,
2008-03-31,TAVHL,,,0.7659610503914661,0.2116499172123421,,,3.743,3.272,0.7367303609341833,-0.033128506545551606,0.10605134474327642
2008-03-31,TCELL,,50.2656983314052,0.8293112448256893,0.15040102372609526,35.319624098974344,,6.16,5.067,0.40896614821591953,-0.10487012987012985,0.0882178804026051
2008-03-31,THYAO,,27.598925447036304,0.15838965792067702,0.21968052416182668,17.44940014004224,,0.831,0.675,0.2948717948717946,-0.13237063778580024,0.06814814814814804
2008-03-31,TKFEN,,,,,,,3.789,2.988,0.2721598002496878,-0.15386645552916342,0.07295850066934403
2008-03-31,TOASO,,29.695841624924945,0.293112239997593,0.21301761627732052,28.6444433810746,,1.808,1.299,0.15127701375245567,-0.23893805309734523,0.059276366435719756
2008-03-31,TSKB,,19.160405986587676,0.041217695220201044,0.30085908919854776,23.575824285955175,,0.153,0.126,0.40740740740740783,-0.10457516339869273,0.08730158730158738
2008-03-31,TTKOM,,,,,,,,,,,
2008-03-31,TTRAK,,45.009801427510304,0.3278362257297261,0.1604680497942859,26.433946790847866,,2.189,1.912,0.4729241877256324,-0.06669712197350385,0.06851464435146455
2008-03-31,TUPRS,,50.065585972442584,0.17809594933850983,0.15830751052311987,53.462688707025116,,1.296,1.039,0.3346303501945527,-0.13194444444444448,0.08277189605389806
2008-03-31,TUREX,,,,,,,,,,,
2008-03-31,TURSG,,19.78254568229607,0.029498885815431097,0.2633829090663491,33.37638684582631,,0.138,0.105,0.2121212121212122,-0.18840579710144933,0.06666666666666674
2008-03-31,ULKER,,29.41302475060783,0.5051696913271463,0.2886683950440836,17.142845683569803,,2.5,1.66,0.10714285714285723,-0.3,0.05421686746987957
2008-03-31,VAKBN,,16.36814625170883,0.6175219429176095,0.2926644279230377,25.314571744041196,,2.605,2.076,0.06427221172022649,-0.1900191938579655,0.01637764932562611
2008-03-31,VESTL,,17.382424524030373,0.413763927822623,0.34916787158027257,23.421636218031356,,1.471,1.085,0.2590673575129535,-0.19442556084296397,0.09216589861751161
2008-03-31,YEOTK,,,,,,,,,,,
2008-03-31,YKBNK,,16.81957632625052,0.25450106949009227,0.22285557748694595,36.9110866781729,,1.345,1.106,0.1506276150627608,-0.15092936802973983,0.032549728752260226
2008-03-31,ZOREN,,36.02400698283265,0.13178529524259058,0.22186076640166766,21.67738649628725,,0.756,0.578,0.08988764044943826,-0.21428571428571433,0.027681660899654004
2008-04-30,AEFES,,41.5725477815815,0.1347946549798086,0.18773628827271394,45.369388654099694,,0.83,0.663,0.3293413173652692,-0.13493975903614458,0.08295625942684756
2008-04-30,AGHOL,,41.05370178689013,0.10521529128137942,0.18109344454626408,23.740728751204436,,0.592,0.534,0.8103448275862065,-0.0185810810810811,0.08801498127340811
2008-04-30,AKBNK,,28.765744726841994,0.5449668815361343,0.1965261022488764,34.265511753779954,,2.877,2.293,0.8219178082191786,-0.036148766075773255,0.20933275185346706
2008-04-30,AKSA,,28.78541478419644,0.0048864743880765145,0.2326892565750721,22.242452828266973,,0.022,0.019,0.6666666666666674,-0.04545454545454534,0.10526315789473693
2008-04-30,AKSEN,,,,,,,,,,,
2008-04-30,ALARK,,41.72540556977757,0.1710741867385682,0.16003198011091507,14.367541643033695,,1.108,0.903,0.809756097560975,-0.035198555956678826,0.18383167220376515
2008-04-30,ALFAS,,,,,,,,,,,
2008-04-30,ALTNY,,,,,,,,,,,
2008-04-30,ANSGR,,34.50185973715307,0.027747522989996307,0.2237703466935186,23.40083714254444,,0.127,0.107,0.8499999999999999,-0.02362204724409451,0.15887850467289721
2008-04-30,ARCLK,,28.858853308886136,0.6636945487288561,0.25585757468344494,18.379667619972057,,2.685,2.321,0.7499999999999994,-0.0338919925512105,0.11762171477811274
2008-04-30,ASELS,,35.819157996505716,0.028360389417150574,0.20701014173102608,27.055679767188405,,0.139,0.119,0.9,-0.014388489208633105,0.1512605042016808
2008-04-30,ASTOR,,,,,,,,,,,
2008-04-30,AVPGY,,,,,,,,,,,
2008-04-30,BALSU,,,,,,,,,,,
2008-04-30,BERA,,,,,,,,,,,
2008-04-30,BIMAS,,73.26553871256114,0.3826877267621425,0.12218637508369812,62.908489954649546,,3.186,2.673,0.8947368421052635,-0.016949152542372826,0.17171717171717174
2008-04-30,BINHO,,,,,,,,,,,
2008-04-30,BRSAN,,49.336998022240884,0.19403539715603965,0.1532665064423694,26.114538996218627,,1.316,1.101,0.7674418604651162,-0.03799392097264441,0.1498637602179837
2008-04-30,BRYAT,,32.97606584731034,0.44081363398083184,0.20009697411749064,18.76737293643598,,2.256,1.909,0.8472622478386168,-0.023492907801418415,0.1540073336825562
2008-04-30,BSOKE,,26.25185706160667,0.040341696532398885,0.2292141848431755,39.06953144183351,,0.195,0.171,0.20833333333333243,-0.09743589743589752,0.029239766081871208
2008-04-30,BTCIM,,36.589893943564256,0.01380348357371646,0.17041337745328963,43.09543277536162,,0.09,0.08,0.10000000000000014,-0.09999999999999994,0.012500000000000011
2008-04-30,CANTE,,,,,,,,,,,
2008-04-30,CCOLA,,,0.12988996761441,0.16504443153038117,,,0.814,0.696,0.7711864406779668,-0.03316953316953306,0.13074712643678174
2008-04-30,CIMSA,,37.42522345992379,0.06754744778207673,0.19027450079458236,22.674297712401003,,0.368,0.322,0.7173913043478257,-0.03532608695652177,0.10248447204968936
2008-04-30,CLEBI,,45.5442510745531,0.8422571701494043,0.2690058033054629,29.120330158132465,,3.372,2.223,0.7902523933855525,-0.07147093712930015,0.4084570400359874
2008-04-30,CWENE,,,,,,,,,,,
2008-04-30,DOAS,,29.610137053272183,0.20163373432644185,0.2735871564809252,21.721387707429077,,0.779,0.696,0.4939759036144578,-0.05391527599486526,0.05890804597701155
2008-04-30,DOHOL,,30.88259291130315,0.1926960794375812,0.276862183099973,21.532164355454967,,0.75,0.593,0.6560509554140125,-0.07200000000000006,0.17369308600337266
2008-04-30,DSTKF,,,,,,,,,,,
2008-04-30,EFORC,,,,,,,,,,,
2008-04-30,EGEEN,,43.44775689848623,1.2020769269159746,0.2404153853831949,23.738484201785724,,5.15,4.24,0.8351648351648348,-0.029126213592233077,0.17924528301886786
2008-04-30,EKGYO,,,,,,,,,,,
2008-04-30,ENERY,,,,,,,,,,,
2008-04-30,ENJSA,,,,,,,,,,,
2008-04-30,ENKAI,,50.69370566678675,0.21570771154681687,0.1341465867828463,57.88736920709267,,1.699,1.48,0.5844748858447492,-0.053560918187168904,0.08648648648648656
2008-04-30,EREGL,,55.72840960752366,0.06325012011548564,0.13631491404199492,44.33130858492071,,0.468,0.38,0.9545454545454545,-0.008547008547008555,0.22105263157894742
2008-04-30,EUPWR,,,,,,,,,,,
2008-04-30,FENER,1.5923638405390228,95.90936814529853,0.15648715390991438,0.0735717695862315,72.52176373112916,,2.127,2.049,1.0,0.0,0.03806734992679348
2008-04-30,FROTO,,49.98901064662814,0.04991396485232392,0.13490260770898357,30.0984794557653,,0.373,0.306,0.9552238805970149,-0.008042895442359256,0.20915032679738563
2008-04-30,GARAN,,23.945672889730286,0.5604986676569005,0.20583865870616985,46.754186872050305,,2.962,2.346,0.6120129870129866,-0.08068872383524656,0.16069906223358899
2008-04-30,GENIL,,,,,,,,,,,
2008-04-30,GESAN,,,,,,,,,,,
2008-04-30,GLRMK,,,,,,,,,,,
2008-04-30,GRSEL,,,,,,,,,,,
2008-04-30,GRTHO,,,,,,,,,,,
2008-04-30,GSRAY,1.0863683662851198,60.813084874346096,0.031121856035376382,0.11924082772174859,41.534981137454196,,0.271,0.253,0.4444444444444444,-0.036900369003690064,0.03162055335968382
2008-04-30,GUBRF,,96.12303917581094,0.2134182760383247,0.11103968576395666,67.18518350820334,,2.181,1.47,0.6357243319268634,-0.11875286565795512,0.3074829931972789
2008-04-30,HALKB,,,,,,,6.373,5.238,0.12863436123348013,-0.15518594068727443,0.027873234058801048
2008-04-30,HEKTS,,52.284630992900084,0.0012360861367509243,0.17658373382156062,26.42862197498223,,0.007,0.006,1.0,0.0,0.16666666666666666
2008-04-30,IEYHO,,36.89451277443798,1.332336216951545,0.41635506779735776,31.761979337678575,,3.45,2.85,0.5833333333333334,-0.07246376811594203,0.12280701754385967
2008-04-30,IPEKE,,35.663257827492515,0.4278635883558161,0.30431265174666866,39.32874465244506,,1.505,1.136,0.7317073170731708,-0.06578073089700996,0.2376760563380282
2008-04-30,ISCTR,,32.58209914484657,0.0812690831168311,0.20317270779207774,21.429803309511986,,0.41,0.319,0.8901098901098906,-0.02439024390243891,0.2539184952978057
2008-04-30,ISMEN,,,,,,,0.04,0.032,1.0,0.0,0.25
2008-04-30,KCAER,,,,,,,,,,,
2008-04-30,KCHOL,,34.844136031266906,0.4176268689625189,0.20204492934809815,19.846589158921645,,2.114,1.72,0.8807106598984779,-0.02223273415326382,0.20174418604651176
2008-04-30,KONTR,,,,,,,,,,,
2008-04-30,KOZAA,,34.68406977908173,0.5645826912548793,0.2946673753939871,50.057365364968376,,2.07,1.702,0.5815217391304349,-0.07439613526570045,0.12573443008225615
2008-04-30,KOZAL,,,,,,,,,,,
2008-04-30,KRDMD,,51.12525131341507,0.06862890915067565,0.1566870071933234,47.879123444524566,,0.438,0.35,1.0,0.0,0.2514285714285715
2008-04-30,KTLEV,,,,,,,,,,,
2008-04-30,KUYAS,,,,,,,,,,,
2008-04-30,LMKDC,,,,,,,,,,,
2008-04-30,MAGEN,,,,,,,,,,,
2008-04-30,MAVI,,,,,,,,,,,
2008-04-30,MGROS,,56.65875578542465,1.114620985635292,0.123067349634017,31.200333928661337,,9.057,8.529,1.0,0.0,0.06190643686246928
2008-04-30,MIATK,,,,,,,,,,,
2008-04-30,MPARK,,,,,,,,,,,
2008-04-30,OBAMS,,,,,,,,,,,
2008-04-30,ODAS,,,,,,,,,,,
2008-04-30,OTKAR,,45.700598912120185,0.2887098708387842,0.18295936048085182,37.41373016990515,,1.598,1.377,0.9095022624434389,-0.012515644555694629,0.14596949891067543
2008-04-30,OYAKC,,62.50820319781216,0.04267294103436543,0.1188661310149455,40.832301526008095,,0.368,0.296,0.8749999999999999,-0.024456521739130457,0.21283783783783786
2008-04-30,PASEU,,,,,,,,,,,
2008-04-30,PETKM,,37.11434869949774,0.08925766578965197,0.20566282440011974,23.714570347043438,,0.456,0.397,0.6271186440677963,-0.04824561403508776,0.09319899244332487
2008-04-30,PGSUS,,,,,,,,,,,
2008-04-30,RALYH,,57.74231305848611,0.05155038987001814,0.7694088040301215,25.781897921737514,,0.07,0.059,0.7272727272727273,-0.04285714285714289,0.1355932203389832
2008-04-30,REEDR,,,,,,,,,,,
2008-04-30,SAHOL,,30.320487788397628,0.6517305962075824,0.23021214984372393,25.783801430901633,,2.89,2.426,0.8728448275862065,-0.020415224913494866,0.16694146743610874
2008-04-30,SASA,,13.694375049832596,0.0007531612462494393,0.3765806231247196,30.439952508653626,,0.002,0.002,0.5,0.0,0.0
2008-04-30,SISE,,39.32221399112129,0.13369441795752335,0.19924652452686042,20.415753563497848,,0.675,0.549,0.9682539682539683,-0.005925925925925931,0.2222222222222222
2008-04-30,SKBNK,,45.20384055379248,0.22222191745093822,0.27917326312931934,42.05241479004025,,0.806,0.621,0.9459459459459459,-0.012406947890818868,0.281803542673108
2008-04-30,SMRTG,,,,,,,,,,,
2008-04-30,SOKM,,,,,,,,,,,
2008-04-30,TABGD,,,,,,,,,,,
2008-04-30,TAVHL,,,0.7899175705944099,0.17802965305260535,,,4.437,3.446,1.0,0.0,0.2875798026697621
2008-04-30,TCELL,,45.316554205533876,0.8588168450396724,0.16949217387796967,33.961994918154794,,6.061,4.819,0.19967793880837376,-0.16399934004289718,0.051462959120149455
2008-04-30,THYAO,,37.74511167500803,0.15736115544823323,0.19074079448270695,16.853237342736982,,0.854,0.71,0.7986111111111109,-0.0339578454332553,0.1619718309859155
2008-04-30,TKFEN,,,,,,,4.129,3.158,0.7003089598352218,-0.07047711310244599,0.2153261557948069
2008-04-30,TOASO,,38.623861247838704,0.2877435839131902,0.18504410541041172,28.37249126105059,,1.568,1.35,0.9403669724770637,-0.00829081632653069,0.15185185185185174
2008-04-30,TSKB,,31.2273618664946,0.041559511010202235,0.2503585000614592,22.65608507439373,,0.182,0.136,0.6521739130434785,-0.08791208791208784,0.2205882352941176
2008-04-30,TTKOM,,,,,,,,,,,
2008-04-30,TTRAK,,44.539384335863645,0.3305748932743141,0.16292503364924305,25.952781286493753,,2.189,1.824,0.5616438356164379,-0.07309273640931939,0.1123903508771929
2008-04-30,TUPRS,,60.614194069567226,0.18380710064708464,0.13977726284949402,51.8155576017259,,1.344,1.086,0.8875968992248057,-0.021577380952381053,0.21086556169429085
2008-04-30,TUREX,,,,,,,,,,,
2008-04-30,TURSG,,29.437976369744725,0.028891426963916077,0.22929703939615934,31.845373092703273,,0.132,0.111,0.7142857142857141,-0.04545454545454549,0.13513513513513511
2008-04-30,ULKER,,34.24774025609624,0.4940789196035886,0.25337380492491723,18.50139945678588,,2.09,1.74,0.6000000000000001,-0.06698564593301432,0.12068965517241377
2008-04-30,VAKBN,,20.7924968450539,0.6007392288914736,0.26604925991650735,24.24582024095499,,2.466,2.058,0.49019607843137253,-0.08434712084347128,0.09718172983479115
2008-04-30,VESTL,,31.498556897336844,0.42092831273231224,0.26079821111047846,23.77512705552509,,1.685,1.171,0.8618677042801557,-0.042136498516320446,0.3783091374893254
2008-04-30,YEOTK,,,,,,,,,,,
2008-04-30,YKBNK,,24.98014610653024,0.24960494758615404,0.19857195512024983,34.53008366976688,,1.301,1.115,0.7634408602150535,-0.03382013835511148,0.127354260089686
2008-04-30,ZOREN,,47.40002392488889,0.13373078506363212,0.1852226939939503,21.48077092719169,,0.742,0.583,0.8742138364779873,-0.02695417789757415,0.23842195540308753
2008-05-30,AEFES,,41.938700537544385,0.13137775818896685,0.18196365400133913,42.70894127505712,,0.774,0.687,0.4022988505747119,-0.0671834625322998,0.0509461426491993
2008-05-30,AGHOL,,40.272087173310446,0.10212661707570797,0.17916950364159295,22.577369452386055,,0.604,0.542,0.4516129032258055,-0.05629139072847687,0.051660516605165886
2008-05-30,AKBNK,,23.93108233425236,0.5536888069023853,0.24597459213788775,32.41865248592251,,2.814,2.147,0.15592203898050983,-0.20007107320540163,0.04843968327899399
2008-05-30,AKSA,,28.78541478419644,0.004823116477132152,0.22967221319676914,22.30637360282469,,0.024,0.02,0.2500000000000002,-0.12499999999999996,0.050000000000000044
2008-05-30,AKSEN,,,,,,,,,,,
2008-05-30,ALARK,,40.642886270493975,0.17021122300448027,0.1628815531143352,13.388424515552188,,1.148,0.989,0.35220125786163503,-0.08972125435540068,0.0566228513650151
2008-05-30,ALFAS,,,,,,,,,,,
2008-05-30,ALTNY,,,,,,,,,,,
2008-05-30,ANSGR,,34.01683080921666,0.02712232186739364,0.222314113667161,23.251451050959716,,0.134,0.115,0.3684210526315785,-0.08955223880597023,0.06086956521739124
2008-05-30,ARCLK,,27.410235921839032,0.6379865356242874,0.2628704308299495,18.854191805189227,,2.707,2.403,0.07894736842105275,-0.10343553749538227,0.009987515605493142
2008-05-30,ASELS,,37.25047109863377,0.02733402668625162,0.1952430477589401,25.31364742509548,,0.15,0.136,0.28571428571428625,-0.06666666666666654,0.029411764705882377
2008-05-30,ASTOR,,,,,,,,,,,
2008-05-30,AVPGY,,,,,,,,,,,
2008-05-30,BALSU,,,,,,,,,,,
2008-05-30,BERA,,,,,,,,,,,
2008-05-30,BIMAS,,81.07747936984602,0.40316933917276876,0.11063922589812535,62.830157968683835,,3.753,3.105,0.8317901234567902,-0.029043431921129757,0.1735909822866345
2008-05-30,BINHO,,,,,,,,,,,
2008-05-30,BRSAN,,53.0838018643553,0.19639143631452646,0.1481081721829008,24.313522007691514,,1.43,1.203,0.5418502202643175,-0.07272727272727264,0.10224438902743141
2008-05-30,BRYAT,,37.12148127310769,0.436038343990997,0.18594385671257865,17.49113053784642,,2.43,2.056,0.7727272727272729,-0.034979423868312744,0.1405642023346304
